timestamp,device,gpu_use_percent,gfx_activity,vram_total_bytes,vram_used_bytes
1754586744,card1,0,62277888,206141652992,298074112
1754586744,card2,0,58921623,206141652992,298074112
1754586744,card3,0,58893426,206141652992,298074112
1754586744,card4,0,56757392,206141652992,298074112
1754586744,card5,0,56853462,206141652992,298074112
1754586744,card6,0,56725624,206141652992,298074112
1754586744,card7,0,56703103,206141652992,298074112
1754586744,
1754586749,card0,0,109433830,206141652992,151056211968
1754586749,card1,0,62277888,206141652992,298074112
1754586749,card2,0,58921623,206141652992,298074112
1754586749,card3,0,58893426,206141652992,298074112
1754586749,card4,0,56757392,206141652992,298074112
1754586749,card5,0,56853462,206141652992,298074112
1754586749,card6,0,56725624,206141652992,298074112
1754586749,card7,0,56703103,206141652992,298074112
1754586749,
1754586754,card0,4,109456255,206141652992,151039438848
1754586754,card1,0,62277888,206141652992,298078208
1754586754,card2,0,58921623,206141652992,298078208
1754586754,card3,0,58893426,206141652992,298078208
1754586754,card4,0,56757392,206141652992,298078208
1754586754,card5,0,56853462,206141652992,298078208
1754586754,card6,0,56725624,206141652992,298078208
1754586754,card7,0,56703103,206141652992,298078208
1754586754,
1754586760,card0,95,109513821,206141652992,151314874368
1754586760,card1,0,62277888,206141652992,298086400
1754586760,card2,0,58921623,206141652992,298086400
1754586760,card3,0,58893426,206141652992,298086400
1754586760,card4,0,56757392,206141652992,298086400
1754586760,card5,0,56853462,206141652992,298086400
1754586760,card6,0,56725624,206141652992,298086400
1754586760,card7,0,56703103,206141652992,298086400
1754586760,
1754586765,card0,97,110006486,206141652992,151314874368
1754586765,card1,0,62277888,206141652992,298086400
1754586765,card2,0,58921623,206141652992,298086400
1754586765,card3,0,58893426,206141652992,298086400
1754586765,card4,0,56757392,206141652992,298086400
1754586765,card5,0,56853462,206141652992,298086400
1754586765,card6,0,56725624,206141652992,298086400
1754586765,card7,0,56703103,206141652992,298086400
1754586765,
1754586770,card0,97,110499899,206141652992,151314874368
1754586770,card1,0,62277888,206141652992,298086400
1754586770,card2,0,58921623,206141652992,298086400
1754586770,card3,0,58893426,206141652992,298086400
1754586770,card4,0,56757392,206141652992,298086400
1754586770,card5,0,56853462,206141652992,298086400
1754586770,card6,0,56725624,206141652992,298086400
1754586770,card7,0,56703103,206141652992,298086400
1754586770,
1754586775,card0,0,110776774,206141652992,151082123264
1754586775,card1,0,62278806,206141652992,298086400
1754586775,card2,0,58922560,206141652992,298086400
1754586775,card3,0,58894356,206141652992,298086400
1754586775,card4,0,56758319,206141652992,298086400
1754586775,card5,0,56854376,206141652992,298086400
1754586775,card6,0,56726543,206141652992,298086400
1754586775,card7,0,56704016,206141652992,298086400
1754586775,
1754586780,card0,0,110778690,206141652992,138859044864
1754586780,card1,0,62280730,206141652992,297771008
1754586780,card2,0,58924489,206141652992,297771008
1754586780,card3,0,58896286,206141652992,297771008
1754586780,card4,0,56760235,206141652992,297771008
1754586780,card5,0,56856306,206141652992,297771008
1754586780,card6,0,56728453,206141652992,297771008
1754586780,card7,0,56705924,206141652992,297771008
1754586780,
1754586785,card0,0,110778690,206141652992,297771008
1754586785,card1,0,62280730,206141652992,297771008
1754586785,card2,0,58924489,206141652992,297771008
1754586785,card3,0,58896286,206141652992,297771008
1754586785,card4,0,56760235,206141652992,297771008
1754586785,card5,0,56856306,206141652992,297771008
1754586785,card6,0,56728453,206141652992,297771008
1754586785,card7,0,56705924,206141652992,297771008
1754586785,
1754586790,card0,0,110778690,206141652992,297771008
1754586790,card1,0,62280730,206141652992,297771008
1754586790,card2,0,58924489,206141652992,297771008
1754586790,card3,0,58896286,206141652992,297771008
1754586790,card4,0,56760235,206141652992,297771008
1754586790,card5,0,56856306,206141652992,297771008
1754586790,card6,0,56728453,206141652992,297771008
1754586790,card7,0,56705924,206141652992,297771008
1754586790,
1754586795,card0,0,110778690,206141652992,297771008
1754586795,card1,0,62280730,206141652992,297771008
1754586795,card2,0,58924489,206141652992,297771008
1754586795,card3,0,58896286,206141652992,297771008
1754586795,card4,0,56760235,206141652992,297771008
1754586795,card5,0,56856306,206141652992,297771008
1754586795,card6,0,56728453,206141652992,297771008
1754586795,card7,0,56705924,206141652992,297771008
1754586795,
1754586801,card0,0,110778690,206141652992,297771008
1754586801,card1,0,62280730,206141652992,297771008
1754586801,card2,0,58924489,206141652992,297771008
1754586801,card3,0,58896286,206141652992,297771008
1754586801,card4,0,56760235,206141652992,297771008
1754586801,card5,0,56856306,206141652992,297771008
1754586801,card6,0,56728453,206141652992,297771008
1754586801,card7,0,56705924,206141652992,297771008
1754586801,
1754586806,card0,0,110778690,206141652992,297771008
1754586806,card1,0,62280730,206141652992,297771008
1754586806,card2,0,58924489,206141652992,297771008
1754586806,card3,0,58896286,206141652992,297771008
1754586806,card4,0,56760235,206141652992,297771008
1754586806,card5,0,56856306,206141652992,297771008
1754586806,card6,0,56728453,206141652992,297771008
1754586806,card7,0,56705924,206141652992,297771008
1754586806,
1754586811,card0,0,110778690,206141652992,297771008
1754586811,card1,0,62280730,206141652992,297771008
1754586811,card2,0,58924489,206141652992,297771008
1754586811,card3,0,58896286,206141652992,297771008
1754586811,card4,0,56760235,206141652992,297771008
1754586811,card5,0,56856306,206141652992,297771008
1754586811,card6,0,56728453,206141652992,297771008
1754586811,card7,0,56705924,206141652992,297771008
1754586811,
1754586816,card0,0,110778690,206141652992,297771008
1754586816,card1,0,62280730,206141652992,297771008
1754586816,card2,0,58924489,206141652992,297771008
1754586816,card3,0,58896286,206141652992,297771008
1754586816,card4,0,56760235,206141652992,297771008
1754586816,card5,0,56856306,206141652992,297771008
1754586816,card6,0,56728453,206141652992,297771008
1754586816,card7,0,56705924,206141652992,297771008
1754586816,
1754586821,card0,0,110778690,206141652992,297771008
1754586821,card1,0,62280730,206141652992,297771008
1754586821,card2,0,58924489,206141652992,297771008
1754586821,card3,0,58896286,206141652992,297771008
1754586821,card4,0,56760235,206141652992,297771008
1754586821,card5,0,56856306,206141652992,297771008
1754586821,card6,0,56728453,206141652992,297771008
1754586821,card7,0,56705924,206141652992,297771008
1754586821,
1754586826,card0,0,110778862,206141652992,297869312
1754586826,card1,0,62280918,206141652992,297869312
1754586826,card2,0,58924674,206141652992,297869312
1754586826,card3,0,58896472,206141652992,297869312
1754586826,card4,0,56760419,206141652992,297869312
1754586826,card5,0,56856484,206141652992,297869312
1754586826,card6,0,56728627,206141652992,297869312
1754586826,card7,0,56706093,206141652992,297869312
1754586826,
1754586831,card0,0,110778862,206141652992,297869312
1754586831,card1,0,62280918,206141652992,297869312
1754586831,card2,0,58924674,206141652992,297869312
1754586831,card3,0,58896472,206141652992,297869312
1754586831,card4,0,56760419,206141652992,297869312
1754586831,card5,0,56856484,206141652992,297869312
1754586831,card6,0,56728627,206141652992,297869312
1754586831,card7,0,56706093,206141652992,297869312
1754586831,
1754586836,card0,0,110779047,206141652992,297971712
1754586836,card1,0,62281102,206141652992,297971712
1754586836,card2,0,58924862,206141652992,297971712
1754586836,card3,0,58896661,206141652992,297971712
1754586836,card4,0,56760592,206141652992,297971712
1754586836,card5,0,56856663,206141652992,297971712
1754586836,card6,0,56728803,206141652992,297971712
1754586836,card7,0,56706263,206141652992,297971712
1754586836,
1754586842,card0,0,110779047,206141652992,297971712
1754586842,card1,0,62281102,206141652992,297971712
1754586842,card2,0,58924862,206141652992,297971712
1754586842,card3,0,58896661,206141652992,297971712
1754586842,card4,0,56760592,206141652992,297971712
1754586842,card5,0,56856663,206141652992,297971712
1754586842,card6,0,56728803,206141652992,297971712
1754586842,card7,0,56706263,206141652992,297971712
1754586842,
1754586847,card0,1,110789589,206141652992,21296148480
1754586847,card1,0,62281703,206141652992,297959424
1754586847,card2,0,58925481,206141652992,297959424
1754586847,card3,0,58897262,206141652992,297959424
1754586847,card4,0,56761146,206141652992,297959424
1754586847,card5,0,56857267,206141652992,297959424
1754586847,card6,0,56729392,206141652992,297959424
1754586847,card7,0,56706877,206141652992,297959424
1754586847,
1754586852,card0,0,110789632,206141652992,21296148480
1754586852,card1,0,62281703,206141652992,297959424
1754586852,card2,0,58925481,206141652992,297959424
1754586852,card3,0,58897262,206141652992,297959424
1754586852,card4,0,56761146,206141652992,297959424
1754586852,card5,0,56857267,206141652992,297959424
1754586852,card6,0,56729392,206141652992,297959424
1754586852,card7,0,56706877,206141652992,297959424
1754586852,
1754586857,card0,0,110789650,206141652992,21348577280
1754586857,card1,0,62281703,206141652992,297959424
1754586857,card2,0,58925481,206141652992,297959424
1754586857,card3,0,58897262,206141652992,297959424
1754586857,card4,0,56761146,206141652992,297959424
1754586857,card5,0,56857267,206141652992,297959424
1754586857,card6,0,56729392,206141652992,297959424
1754586857,card7,0,56706877,206141652992,297959424
1754586857,
1754586862,card0,0,110820162,206141652992,23110918144
1754586862,card1,0,62281703,206141652992,297967616
1754586862,card2,0,58925481,206141652992,297967616
1754586862,card3,0,58897262,206141652992,297967616
1754586862,card4,0,56761146,206141652992,297967616
1754586862,card5,0,56857267,206141652992,297967616
1754586862,card6,0,56729392,206141652992,297967616
1754586862,card7,0,56706877,206141652992,297967616
1754586862,
1754586867,card0,4,110880784,206141652992,23111077888
1754586867,card1,0,62281703,206141652992,297975808
1754586867,card2,0,58925481,206141652992,297975808
1754586867,card3,0,58897262,206141652992,297975808
1754586867,card4,0,56761146,206141652992,297975808
1754586867,card5,0,56857267,206141652992,297975808
1754586867,card6,0,56729392,206141652992,297975808
1754586867,card7,0,56706877,206141652992,297975808
1754586867,
1754586872,card0,51,111230958,206141652992,38548512768
1754586872,card1,0,62281703,206141652992,298008576
1754586872,card2,0,58925481,206141652992,298008576
1754586872,card3,0,58897262,206141652992,298008576
1754586872,card4,0,56761146,206141652992,298008576
1754586872,card5,0,56857267,206141652992,298008576
1754586872,card6,0,56729392,206141652992,298008576
1754586872,card7,0,56706877,206141652992,298008576
1754586872,
1754586878,card0,3,111266225,206141652992,171595517952
1754586878,card1,0,62281703,206141652992,298061824
1754586878,card2,0,58925481,206141652992,298061824
1754586878,card3,0,58897262,206141652992,298061824
1754586878,card4,0,56761146,206141652992,298061824
1754586878,card5,0,56857267,206141652992,298061824
1754586878,card6,0,56729392,206141652992,298061824
1754586878,card7,0,56706877,206141652992,298061824
1754586878,
1754586883,card0,0,111268481,206141652992,171658432512
1754586883,card1,0,62281703,206141652992,298061824
1754586883,card2,0,58925481,206141652992,298061824
1754586883,card3,0,58897262,206141652992,298061824
1754586883,card4,0,56761146,206141652992,298061824
1754586883,card5,0,56857267,206141652992,298061824
1754586883,card6,0,56729392,206141652992,298061824
1754586883,card7,0,56706877,206141652992,298061824
1754586883,
1754586888,card0,0,111268481,206141652992,171658432512
1754586888,card1,0,62281703,206141652992,298061824
1754586888,card2,0,58925481,206141652992,298061824
1754586888,card3,0,58897262,206141652992,298061824
1754586888,card4,0,56761146,206141652992,298061824
1754586888,card5,0,56857267,206141652992,298061824
1754586888,card6,0,56729392,206141652992,298061824
1754586888,card7,0,56706877,206141652992,298061824
1754586888,
1754586893,card0,0,111268481,206141652992,171658432512
1754586893,card1,0,62281703,206141652992,298061824
1754586893,card2,0,58925481,206141652992,298061824
1754586893,card3,0,58897262,206141652992,298061824
1754586893,card4,0,56761146,206141652992,298061824
1754586893,card5,0,56857267,206141652992,298061824
1754586893,card6,0,56729392,206141652992,298061824
1754586893,card7,0,56706877,206141652992,298061824
1754586893,
1754586898,card0,0,111268481,206141652992,171658432512
1754586898,card1,0,62281703,206141652992,298061824
1754586898,card2,0,58925481,206141652992,298061824
1754586898,card3,0,58897262,206141652992,298061824
1754586898,card4,0,56761146,206141652992,298061824
1754586898,card5,0,56857267,206141652992,298061824
1754586898,card6,0,56729392,206141652992,298061824
1754586898,card7,0,56706877,206141652992,298061824
1754586898,
1754586903,card0,4,111279022,206141652992,171616489472
1754586903,card1,0,62281703,206141652992,298061824
1754586903,card2,0,58925481,206141652992,298061824
1754586903,card3,0,58897262,206141652992,298061824
1754586903,card4,0,56761146,206141652992,298061824
1754586903,card5,0,56857267,206141652992,298061824
1754586903,card6,0,56729392,206141652992,298061824
1754586903,card7,0,56706877,206141652992,298061824
1754586903,
1754586908,card0,0,111310798,206141652992,171656744960
1754586908,card1,0,62281703,206141652992,298061824
1754586908,card2,0,58925481,206141652992,298061824
1754586908,card3,0,58897262,206141652992,298061824
1754586908,card4,0,56761146,206141652992,298061824
1754586908,card5,0,56857267,206141652992,298061824
1754586908,card6,0,56729392,206141652992,298061824
1754586908,card7,0,56706877,206141652992,298061824
1754586908,
1754586913,card0,96,111651056,206141652992,171917099008
1754586913,card1,0,62281703,206141652992,298070016
1754586913,card2,0,58925481,206141652992,298070016
1754586913,card3,0,58897262,206141652992,298070016
1754586913,card4,0,56761146,206141652992,298070016
1754586913,card5,0,56857267,206141652992,298070016
1754586913,card6,0,56729392,206141652992,298070016
1754586913,card7,0,56706877,206141652992,298070016
1754586913,
1754586918,card0,97,112124391,206141652992,171917099008
1754586918,card1,0,62281703,206141652992,298070016
1754586918,card2,0,58925481,206141652992,298070016
1754586918,card3,0,58897262,206141652992,298070016
1754586918,card4,0,56761146,206141652992,298070016
1754586918,card5,0,56857267,206141652992,298070016
1754586918,card6,0,56729392,206141652992,298070016
1754586918,card7,0,56706877,206141652992,298070016
1754586918,
1754586924,card0,42,112611162,206141652992,171875155968
1754586924,card1,4,62282548,206141652992,298070016
1754586924,card2,4,58926325,206141652992,298070016
1754586924,card3,4,58898109,206141652992,298070016
1754586924,card4,4,56761987,206141652992,298070016
1754586924,card5,4,56858120,206141652992,298070016
1754586924,card6,4,56730235,206141652992,298070016
1754586924,card7,4,56707719,206141652992,298070016
1754586924,
1754586929,card0,0,112611456,206141652992,171589578752
1754586929,card1,0,62282849,206141652992,298070016
1754586929,card2,0,58926630,206141652992,298070016
1754586929,card3,0,58898415,206141652992,298070016
1754586929,card4,0,56762291,206141652992,298070016
1754586929,card5,0,56858420,206141652992,298070016
1754586929,card6,0,56730537,206141652992,298070016
1754586929,card7,0,56708017,206141652992,298070016
1754586929,
1754586934,card0,0,112613139,206141652992,72425156608
1754586934,card1,0,62284602,206141652992,297771008
1754586934,card2,0,58928350,206141652992,297771008
1754586934,card3,0,58900123,206141652992,297771008
1754586934,card4,0,56764025,206141652992,297771008
1754586934,card5,0,56860135,206141652992,297771008
1754586934,card6,0,56732220,206141652992,297771008
1754586934,card7,0,56709699,206141652992,297771008
1754586934,
1754586939,card0,0,112613139,206141652992,297771008
1754586939,card1,0,62284602,206141652992,297771008
1754586939,card2,0,58928350,206141652992,297771008
1754586939,card3,0,58900123,206141652992,297771008
1754586939,card4,0,56764025,206141652992,297771008
1754586939,card5,0,56860135,206141652992,297771008
1754586939,card6,0,56732220,206141652992,297771008
1754586939,card7,0,56709699,206141652992,297771008
1754586939,
1754586944,card0,0,112613139,206141652992,297771008
1754586944,card1,0,62284602,206141652992,297771008
1754586944,card2,0,58928350,206141652992,297771008
1754586944,card3,0,58900123,206141652992,297771008
1754586944,card4,0,56764025,206141652992,297771008
1754586944,card5,0,56860135,206141652992,297771008
1754586944,card6,0,56732220,206141652992,297771008
1754586944,card7,0,56709699,206141652992,297771008
1754586944,
1754586949,card0,0,112613139,206141652992,297771008
1754586949,card1,0,62284602,206141652992,297771008
1754586949,card2,0,58928350,206141652992,297771008
1754586949,card3,0,58900123,206141652992,297771008
1754586949,card4,0,56764025,206141652992,297771008
1754586949,card5,0,56860135,206141652992,297771008
1754586949,card6,0,56732220,206141652992,297771008
1754586949,card7,0,56709699,206141652992,297771008
1754586949,
1754586954,card0,0,112613139,206141652992,297771008
1754586954,card1,0,62284602,206141652992,297771008
1754586954,card2,0,58928350,206141652992,297771008
1754586954,card3,0,58900123,206141652992,297771008
1754586954,card4,0,56764025,206141652992,297771008
1754586954,card5,0,56860135,206141652992,297771008
1754586954,card6,0,56732220,206141652992,297771008
1754586954,card7,0,56709699,206141652992,297771008
1754586954,
1754586959,card0,0,112613139,206141652992,297771008
1754586959,card1,0,62284602,206141652992,297771008
1754586959,card2,0,58928350,206141652992,297771008
1754586959,card3,0,58900123,206141652992,297771008
1754586959,card4,0,56764025,206141652992,297771008
1754586959,card5,0,56860135,206141652992,297771008
1754586959,card6,0,56732220,206141652992,297771008
1754586959,card7,0,56709699,206141652992,297771008
1754586959,
1754586965,card0,0,112613139,206141652992,297771008
1754586965,card1,0,62284602,206141652992,297771008
1754586965,card2,0,58928350,206141652992,297771008
1754586965,card3,0,58900123,206141652992,297771008
1754586965,card4,0,56764025,206141652992,297771008
1754586965,card5,0,56860135,206141652992,297771008
1754586965,card6,0,56732220,206141652992,297771008
1754586965,card7,0,56709699,206141652992,297771008
1754586965,
1754586970,card0,0,112613139,206141652992,297771008
1754586970,card1,0,62284602,206141652992,297771008
1754586970,card2,0,58928350,206141652992,297771008
1754586970,card3,0,58900123,206141652992,297771008
1754586970,card4,0,56764025,206141652992,297771008
1754586970,card5,0,56860135,206141652992,297771008
1754586970,card6,0,56732220,206141652992,297771008
1754586970,card7,0,56709699,206141652992,297771008
1754586970,
1754586975,card0,0,112613311,206141652992,297869312
1754586975,card1,0,62284790,206141652992,297869312
1754586975,card2,0,58928534,206141652992,297869312
1754586975,card3,0,58900309,206141652992,297869312
1754586975,card4,0,56764213,206141652992,297869312
1754586975,card5,0,56860317,206141652992,297869312
1754586975,card6,0,56732396,206141652992,297869312
1754586975,card7,0,56709869,206141652992,297869312
1754586975,
1754586980,card0,0,112613311,206141652992,297869312
1754586980,card1,0,62284790,206141652992,297869312
1754586980,card2,0,58928534,206141652992,297869312
1754586980,card3,0,58900309,206141652992,297869312
1754586980,card4,0,56764213,206141652992,297869312
1754586980,card5,0,56860317,206141652992,297869312
1754586980,card6,0,56732396,206141652992,297869312
1754586980,card7,0,56709869,206141652992,297869312
1754586980,
1754586985,card0,0,112613499,206141652992,297971712
1754586985,card1,0,62284973,206141652992,297971712
1754586985,card2,0,58928718,206141652992,297971712
1754586985,card3,0,58900496,206141652992,297971712
1754586985,card4,0,56764384,206141652992,297971712
1754586985,card5,0,56860498,206141652992,297971712
1754586985,card6,0,56732573,206141652992,297971712
1754586985,card7,0,56710037,206141652992,297971712
1754586985,
1754586990,card0,0,112613499,206141652992,297971712
1754586990,card1,0,62284973,206141652992,297971712
1754586990,card2,0,58928718,206141652992,297971712
1754586990,card3,0,58900496,206141652992,297971712
1754586990,card4,0,56764384,206141652992,297971712
1754586990,card5,0,56860498,206141652992,297971712
1754586990,card6,0,56732573,206141652992,297971712
1754586990,card7,0,56710037,206141652992,297971712
1754586990,
1754586995,card0,0,112613499,206141652992,297971712
1754586995,card1,0,62284973,206141652992,297971712
1754586995,card2,0,58928718,206141652992,297971712
1754586995,card3,0,58900496,206141652992,297971712
1754586995,card4,0,56764384,206141652992,297971712
1754586995,card5,0,56860498,206141652992,297971712
1754586995,card6,0,56732573,206141652992,297971712
1754586995,card7,0,56710037,206141652992,297971712
1754586995,
1754587000,card0,0,112624024,206141652992,21296164864
1754587000,card1,0,62285601,206141652992,297975808
1754587000,card2,0,58929325,206141652992,297975808
1754587000,card3,0,58901097,206141652992,297975808
1754587000,card4,0,56764936,206141652992,297975808
1754587000,card5,0,56861111,206141652992,297975808
1754587000,card6,0,56733167,206141652992,297975808
1754587000,card7,0,56710635,206141652992,297975808
1754587000,
1754587006,card0,0,112624024,206141652992,21296164864
1754587006,card1,0,62285601,206141652992,297975808
1754587006,card2,0,58929325,206141652992,297975808
1754587006,card3,0,58901097,206141652992,297975808
1754587006,card4,0,56764936,206141652992,297975808
1754587006,card5,0,56861111,206141652992,297975808
1754587006,card6,0,56733167,206141652992,297975808
1754587006,card7,0,56710635,206141652992,297975808
1754587006,
1754587011,card0,0,112624106,206141652992,21296164864
1754587011,card1,0,62285601,206141652992,297975808
1754587011,card2,0,58929325,206141652992,297975808
1754587011,card3,0,58901097,206141652992,297975808
1754587011,card4,0,56764936,206141652992,297975808
1754587011,card5,0,56861111,206141652992,297975808
1754587011,card6,0,56733167,206141652992,297975808
1754587011,card7,0,56710635,206141652992,297975808
1754587011,
1754587016,card0,0,112640406,206141652992,22859235328
1754587016,card1,0,62285601,206141652992,297988096
1754587016,card2,0,58929325,206141652992,297988096
1754587016,card3,0,58901097,206141652992,297988096
1754587016,card4,0,56764936,206141652992,297988096
1754587016,card5,0,56861111,206141652992,297988096
1754587016,card6,0,56733167,206141652992,297988096
1754587016,card7,0,56710635,206141652992,297988096
1754587016,
1754587021,card0,67,112696338,206141652992,23111065600
1754587021,card1,0,62285601,206141652992,297992192
1754587021,card2,0,58929325,206141652992,297992192
1754587021,card3,0,58901097,206141652992,297992192
1754587021,card4,0,56764936,206141652992,297992192
1754587021,card5,0,56861111,206141652992,297992192
1754587021,card6,0,56733167,206141652992,297992192
1754587021,card7,0,56710635,206141652992,297992192
1754587021,
1754587026,card0,100,112861803,206141652992,37606817792
1754587026,card1,0,62285601,206141652992,297992192
1754587026,card2,0,58929325,206141652992,297992192
1754587026,card3,0,58901097,206141652992,297992192
1754587026,card4,0,56764936,206141652992,297992192
1754587026,card5,0,56861111,206141652992,297992192
1754587026,card6,0,56733167,206141652992,297992192
1754587026,card7,0,56710635,206141652992,297992192
1754587026,
1754587031,card0,6,113084019,206141652992,151062515712
1754587031,card1,0,62285601,206141652992,298070016
1754587031,card2,0,58929325,206141652992,298070016
1754587031,card3,0,58901097,206141652992,298070016
1754587031,card4,0,56764936,206141652992,298070016
1754587031,card5,0,56861111,206141652992,298070016
1754587031,card6,0,56733167,206141652992,298070016
1754587031,card7,0,56710635,206141652992,298070016
1754587031,
