timestamp,device,gpu_use_percent,gfx_activity,vram_total_bytes,vram_used_bytes
1754586026,card0,0,89377230,206141652992,103874048000
1754586026,card1,0,62265264,206141652992,297771008
1754586026,card2,0,58909046,206141652992,297771008
1754586026,card3,0,58880840,206141652992,297771008
1754586026,card4,0,56745114,206141652992,297771008
1754586026,card5,0,56841013,206141652992,297771008
1754586026,card6,0,56713242,206141652992,297771008
1754586026,card7,0,56690820,206141652992,297771008
1754586026,
1754586031,card0,0,89377230,206141652992,297771008
1754586031,card1,0,62265264,206141652992,297771008
1754586031,card2,0,58909046,206141652992,297771008
1754586031,card3,0,58880840,206141652992,297771008
1754586031,card4,0,56745114,206141652992,297771008
1754586031,card5,0,56841013,206141652992,297771008
1754586031,card6,0,56713242,206141652992,297771008
1754586031,card7,0,56690820,206141652992,297771008
1754586031,
1754586036,card0,0,89377230,206141652992,297771008
1754586036,card1,0,62265264,206141652992,297771008
1754586036,card2,0,58909046,206141652992,297771008
1754586036,card3,0,58880840,206141652992,297771008
1754586036,card4,0,56745114,206141652992,297771008
1754586036,card5,0,56841013,206141652992,297771008
1754586036,card6,0,56713242,206141652992,297771008
1754586036,card7,0,56690820,206141652992,297771008
1754586036,
1754586041,card0,0,89377230,206141652992,297771008
1754586041,card1,0,62265264,206141652992,297771008
1754586041,card2,0,58909046,206141652992,297771008
1754586041,card3,0,58880840,206141652992,297771008
1754586041,card4,0,56745114,206141652992,297771008
1754586041,card5,0,56841013,206141652992,297771008
1754586041,card6,0,56713242,206141652992,297771008
1754586041,card7,0,56690820,206141652992,297771008
1754586041,
1754586046,card0,0,89377230,206141652992,297771008
1754586046,card1,0,62265264,206141652992,297771008
1754586046,card2,0,58909046,206141652992,297771008
1754586046,card3,0,58880840,206141652992,297771008
1754586046,card4,0,56745114,206141652992,297771008
1754586046,card5,0,56841013,206141652992,297771008
1754586046,card6,0,56713242,206141652992,297771008
1754586046,card7,0,56690820,206141652992,297771008
1754586046,
1754586051,card0,0,89377230,206141652992,297771008
1754586051,card1,0,62265264,206141652992,297771008
1754586051,card2,0,58909046,206141652992,297771008
1754586051,card3,0,58880840,206141652992,297771008
1754586051,card4,0,56745114,206141652992,297771008
1754586051,card5,0,56841013,206141652992,297771008
1754586051,card6,0,56713242,206141652992,297771008
1754586051,card7,0,56690820,206141652992,297771008
1754586051,
1754586056,card0,0,89377230,206141652992,297771008
1754586056,card1,0,62265264,206141652992,297771008
1754586056,card2,0,58909046,206141652992,297771008
1754586056,card3,0,58880840,206141652992,297771008
1754586056,card4,0,56745114,206141652992,297771008
1754586056,card5,0,56841013,206141652992,297771008
1754586056,card6,0,56713242,206141652992,297771008
1754586056,card7,0,56690820,206141652992,297771008
1754586056,
1754586061,card0,0,89377230,206141652992,297771008
1754586061,card1,0,62265264,206141652992,297771008
1754586061,card2,0,58909046,206141652992,297771008
1754586061,card3,0,58880840,206141652992,297771008
1754586061,card4,0,56745114,206141652992,297771008
1754586061,card5,0,56841013,206141652992,297771008
1754586061,card6,0,56713242,206141652992,297771008
1754586061,card7,0,56690820,206141652992,297771008
1754586061,
1754586066,card0,0,89377398,206141652992,297873408
1754586066,card1,0,62265449,206141652992,297873408
1754586066,card2,0,58909233,206141652992,297873408
1754586066,card3,0,58881028,206141652992,297873408
1754586066,card4,0,56745301,206141652992,297873408
1754586066,card5,0,56841191,206141652992,297873408
1754586066,card6,0,56713419,206141652992,297873408
1754586066,card7,0,56690988,206141652992,297873408
1754586066,
1754586072,card0,0,89377398,206141652992,297873408
1754586072,card1,0,62265449,206141652992,297873408
1754586072,card2,0,58909233,206141652992,297873408
1754586072,card3,0,58881028,206141652992,297873408
1754586072,card4,0,56745301,206141652992,297873408
1754586072,card5,0,56841191,206141652992,297873408
1754586072,card6,0,56713419,206141652992,297873408
1754586072,card7,0,56690988,206141652992,297873408
1754586072,
1754586077,card0,0,89377584,206141652992,297975808
1754586077,card1,0,62265634,206141652992,297975808
1754586077,card2,0,58909421,206141652992,297975808
1754586077,card3,0,58881218,206141652992,297975808
1754586077,card4,0,56745473,206141652992,297975808
1754586077,card5,0,56841371,206141652992,297975808
1754586077,card6,0,56713593,206141652992,297975808
1754586077,card7,0,56691158,206141652992,297975808
1754586077,
1754586082,card0,0,89377584,206141652992,297975808
1754586082,card1,0,62265634,206141652992,297975808
1754586082,card2,0,58909421,206141652992,297975808
1754586082,card3,0,58881218,206141652992,297975808
1754586082,card4,0,56745473,206141652992,297975808
1754586082,card5,0,56841371,206141652992,297975808
1754586082,card6,0,56713593,206141652992,297975808
1754586082,card7,0,56691158,206141652992,297975808
1754586082,
1754586087,card0,0,89377584,206141652992,297975808
1754586087,card1,0,62265634,206141652992,297975808
1754586087,card2,0,58909421,206141652992,297975808
1754586087,card3,0,58881218,206141652992,297975808
1754586087,card4,0,56745473,206141652992,297975808
1754586087,card5,0,56841371,206141652992,297975808
1754586087,card6,0,56713593,206141652992,297975808
1754586087,card7,0,56691158,206141652992,297975808
1754586087,
1754586092,card0,0,89388138,206141652992,21296177152
1754586092,card1,0,62266258,206141652992,297975808
1754586092,card2,0,58910023,206141652992,297975808
1754586092,card3,0,58881824,206141652992,297975808
1754586092,card4,0,56746031,206141652992,297975808
1754586092,card5,0,56841984,206141652992,297975808
1754586092,card6,0,56714191,206141652992,297975808
1754586092,card7,0,56691778,206141652992,297975808
1754586092,
1754586097,card0,0,89388138,206141652992,21296177152
1754586097,card1,0,62266258,206141652992,297975808
1754586097,card2,0,58910023,206141652992,297975808
1754586097,card3,0,58881824,206141652992,297975808
1754586097,card4,0,56746031,206141652992,297975808
1754586097,card5,0,56841984,206141652992,297975808
1754586097,card6,0,56714191,206141652992,297975808
1754586097,card7,0,56691778,206141652992,297975808
1754586097,
1754586102,card0,0,89389530,206141652992,22590771200
1754586102,card1,0,62266258,206141652992,297984000
1754586102,card2,0,58910023,206141652992,297984000
1754586102,card3,0,58881824,206141652992,297984000
1754586102,card4,0,56746031,206141652992,297984000
1754586102,card5,0,56841984,206141652992,297984000
1754586102,card6,0,56714191,206141652992,297984000
1754586102,card7,0,56691778,206141652992,297984000
1754586102,
1754586107,card0,3,89433574,206141652992,23110995968
1754586107,card1,0,62266258,206141652992,297988096
1754586107,card2,0,58910023,206141652992,297988096
1754586107,card3,0,58881824,206141652992,297988096
1754586107,card4,0,56746031,206141652992,297988096
1754586107,card5,0,56841984,206141652992,297988096
1754586107,card6,0,56714191,206141652992,297988096
1754586107,card7,0,56691778,206141652992,297988096
1754586107,
1754586113,card0,59,89488341,206141652992,23111151616
1754586113,card1,0,62266258,206141652992,297992192
1754586113,card2,0,58910023,206141652992,297992192
1754586113,card3,0,58881824,206141652992,297992192
1754586113,card4,0,56746031,206141652992,297992192
1754586113,card5,0,56841984,206141652992,297992192
1754586113,card6,0,56714191,206141652992,297992192
1754586113,card7,0,56691778,206141652992,297992192
1754586113,
1754586118,card0,0,89834201,206141652992,170623139840
1754586118,card1,0,62266258,206141652992,298037248
1754586118,card2,0,58910023,206141652992,298037248
1754586118,card3,0,58881824,206141652992,298037248
1754586118,card4,0,56746031,206141652992,298037248
1754586118,card5,0,56841984,206141652992,298037248
1754586118,card6,0,56714191,206141652992,298037248
1754586118,card7,0,56691778,206141652992,298037248
1754586118,
1754586123,card0,0,89866501,206141652992,171658473472
1754586123,card1,0,62266258,206141652992,298070016
1754586123,card2,0,58910023,206141652992,298070016
1754586123,card3,0,58881824,206141652992,298070016
1754586123,card4,0,56746031,206141652992,298070016
1754586123,card5,0,56841984,206141652992,298070016
1754586123,card6,0,56714191,206141652992,298070016
1754586123,card7,0,56691778,206141652992,298070016
1754586123,
1754586128,card0,0,89866501,206141652992,171658473472
1754586128,card1,0,62266258,206141652992,298070016
1754586128,card2,0,58910023,206141652992,298070016
1754586128,card3,0,58881824,206141652992,298070016
1754586128,card4,0,56746031,206141652992,298070016
1754586128,card5,0,56841984,206141652992,298070016
1754586128,card6,0,56714191,206141652992,298070016
1754586128,card7,0,56691778,206141652992,298070016
1754586128,
1754586133,card0,0,89866501,206141652992,171658473472
1754586133,card1,0,62266258,206141652992,298070016
1754586133,card2,0,58910023,206141652992,298070016
1754586133,card3,0,58881824,206141652992,298070016
1754586133,card4,0,56746031,206141652992,298070016
1754586133,card5,0,56841984,206141652992,298070016
1754586133,card6,0,56714191,206141652992,298070016
1754586133,card7,0,56691778,206141652992,298070016
1754586133,
1754586138,card0,0,89866501,206141652992,171658473472
1754586138,card1,0,62266258,206141652992,298070016
1754586138,card2,0,58910023,206141652992,298070016
1754586138,card3,0,58881824,206141652992,298070016
1754586138,card4,0,56746031,206141652992,298070016
1754586138,card5,0,56841984,206141652992,298070016
1754586138,card6,0,56714191,206141652992,298070016
1754586138,card7,0,56691778,206141652992,298070016
1754586138,
1754586143,card0,0,89866501,206141652992,171658473472
1754586143,card1,0,62266258,206141652992,298070016
1754586143,card2,0,58910023,206141652992,298070016
1754586143,card3,0,58881824,206141652992,298070016
1754586143,card4,0,56746031,206141652992,298070016
1754586143,card5,0,56841984,206141652992,298070016
1754586143,card6,0,56714191,206141652992,298070016
1754586143,card7,0,56691778,206141652992,298070016
1754586143,
1754586148,card0,16,89882790,206141652992,171754942464
1754586148,card1,0,62266258,206141652992,298070016
1754586148,card2,0,58910023,206141652992,298070016
1754586148,card3,0,58881824,206141652992,298070016
1754586148,card4,0,56746031,206141652992,298070016
1754586148,card5,0,56841984,206141652992,298070016
1754586148,card6,0,56714191,206141652992,298070016
1754586148,card7,0,56691778,206141652992,298070016
1754586148,
1754586153,card0,0,89908719,206141652992,171660980224
1754586153,card1,0,62266258,206141652992,298074112
1754586153,card2,0,58910023,206141652992,298074112
1754586153,card3,0,58881824,206141652992,298074112
1754586153,card4,0,56746031,206141652992,298074112
1754586153,card5,0,56841984,206141652992,298074112
1754586153,card6,0,56714191,206141652992,298074112
1754586153,card7,0,56691778,206141652992,298074112
1754586153,
1754586159,card0,100,90354964,206141652992,171742810112
1754586159,card1,0,62266258,206141652992,298074112
1754586159,card2,0,58910023,206141652992,298074112
1754586159,card3,0,58881824,206141652992,298074112
1754586159,card4,0,56746031,206141652992,298074112
1754586159,card5,0,56841984,206141652992,298074112
1754586159,card6,0,56714191,206141652992,298074112
1754586159,card7,0,56691778,206141652992,298074112
1754586159,
1754586164,card0,100,90866071,206141652992,171742810112
1754586164,card1,0,62266258,206141652992,298074112
1754586164,card2,0,58910023,206141652992,298074112
1754586164,card3,0,58881824,206141652992,298074112
1754586164,card4,0,56746031,206141652992,298074112
1754586164,card5,0,56841984,206141652992,298074112
1754586164,card6,0,56714191,206141652992,298074112
1754586164,card7,0,56691778,206141652992,298074112
1754586164,
1754586169,card0,0,90975777,206141652992,171436515328
1754586169,card1,0,62267392,206141652992,298074112
1754586169,card2,0,58911150,206141652992,298074112
1754586169,card3,0,58882970,206141652992,298074112
1754586169,card4,0,56747174,206141652992,298074112
1754586169,card5,0,56843107,206141652992,298074112
1754586169,card6,0,56715327,206141652992,298074112
1754586169,card7,0,56692896,206141652992,298074112
1754586169,
1754586174,card0,0,90977507,206141652992,115198668800
1754586174,card1,0,62269118,206141652992,297771008
1754586174,card2,0,58912888,206141652992,297771008
1754586174,card3,0,58884676,206141652992,297771008
1754586174,card4,0,56748864,206141652992,297771008
1754586174,card5,0,56844795,206141652992,297771008
1754586174,card6,0,56717009,206141652992,297771008
1754586174,card7,0,56694585,206141652992,297771008
1754586174,
1754586179,card0,0,90977507,206141652992,297771008
1754586179,card1,0,62269118,206141652992,297771008
1754586179,card2,0,58912888,206141652992,297771008
1754586179,card3,0,58884676,206141652992,297771008
1754586179,card4,0,56748864,206141652992,297771008
1754586179,card5,0,56844795,206141652992,297771008
1754586179,card6,0,56717009,206141652992,297771008
1754586179,card7,0,56694585,206141652992,297771008
1754586179,
1754586184,card0,0,90977507,206141652992,297771008
1754586184,card1,0,62269118,206141652992,297771008
1754586184,card2,0,58912888,206141652992,297771008
1754586184,card3,0,58884676,206141652992,297771008
1754586184,card4,0,56748864,206141652992,297771008
1754586184,card5,0,56844795,206141652992,297771008
1754586184,card6,0,56717009,206141652992,297771008
1754586184,card7,0,56694585,206141652992,297771008
1754586184,
1754586189,card0,0,90977507,206141652992,297771008
1754586189,card1,0,62269118,206141652992,297771008
1754586189,card2,0,58912888,206141652992,297771008
1754586189,card3,0,58884676,206141652992,297771008
1754586189,card4,0,56748864,206141652992,297771008
1754586189,card5,0,56844795,206141652992,297771008
1754586189,card6,0,56717009,206141652992,297771008
1754586189,card7,0,56694585,206141652992,297771008
1754586189,
1754586195,card0,0,90977507,206141652992,297771008
1754586195,card1,0,62269118,206141652992,297771008
1754586195,card2,0,58912888,206141652992,297771008
1754586195,card3,0,58884676,206141652992,297771008
1754586195,card4,0,56748864,206141652992,297771008
1754586195,card5,0,56844795,206141652992,297771008
1754586195,card6,0,56717009,206141652992,297771008
1754586195,card7,0,56694585,206141652992,297771008
1754586195,
1754586200,card0,0,90977507,206141652992,297771008
1754586200,card1,0,62269118,206141652992,297771008
1754586200,card2,0,58912888,206141652992,297771008
1754586200,card3,0,58884676,206141652992,297771008
1754586200,card4,0,56748864,206141652992,297771008
1754586200,card5,0,56844795,206141652992,297771008
1754586200,card6,0,56717009,206141652992,297771008
1754586200,card7,0,56694585,206141652992,297771008
1754586200,
1754586205,card0,0,90977507,206141652992,297771008
1754586205,card1,0,62269118,206141652992,297771008
1754586205,card2,0,58912888,206141652992,297771008
1754586205,card3,0,58884676,206141652992,297771008
1754586205,card4,0,56748864,206141652992,297771008
1754586205,card5,0,56844795,206141652992,297771008
1754586205,card6,0,56717009,206141652992,297771008
1754586205,card7,0,56694585,206141652992,297771008
1754586205,
1754586210,card0,0,90977507,206141652992,297771008
1754586210,card1,0,62269118,206141652992,297771008
1754586210,card2,0,58912888,206141652992,297771008
1754586210,card3,0,58884676,206141652992,297771008
1754586210,card4,0,56748864,206141652992,297771008
1754586210,card5,0,56844795,206141652992,297771008
1754586210,card6,0,56717009,206141652992,297771008
1754586210,card7,0,56694585,206141652992,297771008
1754586210,
1754586215,card0,0,90977675,206141652992,297861120
1754586215,card1,0,62269302,206141652992,297861120
1754586215,card2,0,58913077,206141652992,297861120
1754586215,card3,0,58884864,206141652992,297861120
1754586215,card4,0,56749052,206141652992,297861120
1754586215,card5,0,56844974,206141652992,297861120
1754586215,card6,0,56717187,206141652992,297861120
1754586215,card7,0,56694754,206141652992,297861120
1754586215,
1754586220,card0,0,90977675,206141652992,297861120
1754586220,card1,0,62269302,206141652992,297861120
1754586220,card2,0,58913077,206141652992,297861120
1754586220,card3,0,58884864,206141652992,297861120
1754586220,card4,0,56749052,206141652992,297861120
1754586220,card5,0,56844974,206141652992,297861120
1754586220,card6,0,56717187,206141652992,297861120
1754586220,card7,0,56694754,206141652992,297861120
1754586220,
1754586225,card0,0,90977864,206141652992,297963520
1754586225,card1,0,62269490,206141652992,297963520
1754586225,card2,0,58913262,206141652992,297963520
1754586225,card3,0,58885050,206141652992,297963520
1754586225,card4,0,56749222,206141652992,297963520
1754586225,card5,0,56845152,206141652992,297963520
1754586225,card6,0,56717361,206141652992,297963520
1754586225,card7,0,56694923,206141652992,297963520
1754586225,
1754586230,card0,0,90977864,206141652992,297963520
1754586230,card1,0,62269490,206141652992,297963520
1754586230,card2,0,58913262,206141652992,297963520
1754586230,card3,0,58885050,206141652992,297963520
1754586230,card4,0,56749222,206141652992,297963520
1754586230,card5,0,56845152,206141652992,297963520
1754586230,card6,0,56717361,206141652992,297963520
1754586230,card7,0,56694923,206141652992,297963520
1754586230,
1754586236,card0,1,90978484,206141652992,297861120
1754586236,card1,1,62270126,206141652992,297861120
1754586236,card2,1,58913902,206141652992,297861120
1754586236,card3,1,58885656,206141652992,297861120
1754586236,card4,1,56749783,206141652992,297861120
1754586236,card5,1,56845762,206141652992,297861120
1754586236,card6,1,56717953,206141652992,297861120
1754586236,card7,1,56695536,206141652992,297861120
1754586236,
1754586241,card0,0,90988462,206141652992,21296123904
1754586241,card1,0,62270126,206141652992,297963520
1754586241,card2,0,58913902,206141652992,297963520
1754586241,card3,0,58885656,206141652992,297963520
1754586241,card4,0,56749783,206141652992,297963520
1754586241,card5,0,56845762,206141652992,297963520
1754586241,card6,0,56717953,206141652992,297963520
1754586241,card7,0,56695536,206141652992,297963520
1754586241,
1754586246,card0,0,90988522,206141652992,21296123904
1754586246,card1,0,62270126,206141652992,297963520
1754586246,card2,0,58913902,206141652992,297963520
1754586246,card3,0,58885656,206141652992,297963520
1754586246,card4,0,56749783,206141652992,297963520
1754586246,card5,0,56845762,206141652992,297963520
1754586246,card6,0,56717953,206141652992,297963520
1754586246,card7,0,56695536,206141652992,297963520
1754586246,
1754586251,card0,0,90990010,206141652992,22590717952
1754586251,card1,0,62270126,206141652992,297971712
1754586251,card2,0,58913902,206141652992,297971712
1754586251,card3,0,58885656,206141652992,297971712
1754586251,card4,0,56749783,206141652992,297971712
1754586251,card5,0,56845762,206141652992,297971712
1754586251,card6,0,56717953,206141652992,297971712
1754586251,card7,0,56695536,206141652992,297971712
1754586251,
1754586256,card0,0,91034090,206141652992,23110938624
1754586256,card1,0,62270126,206141652992,297971712
1754586256,card2,0,58913902,206141652992,297971712
1754586256,card3,0,58885656,206141652992,297971712
1754586256,card4,0,56749783,206141652992,297971712
1754586256,card5,0,56845762,206141652992,297971712
1754586256,card6,0,56717953,206141652992,297971712
1754586256,card7,0,56695536,206141652992,297971712
1754586256,
1754586261,card0,12,91103248,206141652992,23111098368
1754586261,card1,0,62270126,206141652992,297979904
1754586261,card2,0,58913902,206141652992,297979904
1754586261,card3,0,58885656,206141652992,297979904
1754586261,card4,0,56749783,206141652992,297979904
1754586261,card5,0,56845762,206141652992,297979904
1754586261,card6,0,56717953,206141652992,297979904
1754586261,card7,0,56695536,206141652992,297979904
1754586261,
1754586266,card0,1,91435341,206141652992,150472318976
1754586266,card1,0,62270126,206141652992,298041344
1754586266,card2,0,58913902,206141652992,298041344
1754586266,card3,0,58885656,206141652992,298041344
1754586266,card4,0,56749783,206141652992,298041344
1754586266,card5,0,56845762,206141652992,298041344
1754586266,card6,0,56717953,206141652992,298041344
1754586266,card7,0,56695536,206141652992,298041344
1754586266,
1754586271,card0,0,91467286,206141652992,151056179200
1754586271,card1,0,62270126,206141652992,298061824
1754586271,card2,0,58913902,206141652992,298061824
1754586271,card3,0,58885656,206141652992,298061824
1754586271,card4,0,56749783,206141652992,298061824
1754586271,card5,0,56845762,206141652992,298061824
1754586271,card6,0,56717953,206141652992,298061824
1754586271,card7,0,56695536,206141652992,298061824
1754586271,
