timestamp,device,power_watts,power_cap_watts
1754586812,card0,154.0
1754586812,card1,145.0
1754586812,card2,148.0
1754586812,card3,149.0
1754586812,card4,152.0
1754586812,card5,140.0
1754586812,card6,146.0
1754586812,card7,145.0
1754586812,
1754586817,card0,154.0
1754586817,card1,145.0
1754586817,card2,147.0
1754586817,card3,149.0
1754586817,card4,152.0
1754586817,card5,140.0
1754586817,card6,147.0
1754586817,card7,144.0
1754586817,
1754586822,card0,154.0
1754586822,card1,146.0
1754586822,card2,147.0
1754586822,card3,150.0
1754586822,card4,152.0
1754586822,card5,140.0
1754586822,card6,146.0
1754586822,card7,145.0
1754586822,
1754586828,card0,154.0
1754586828,card1,146.0
1754586828,card2,147.0
1754586828,card3,150.0
1754586828,card4,152.0
1754586828,card5,141.0
1754586828,card6,147.0
1754586828,card7,145.0
1754586828,
1754586833,card0,153.0
1754586833,card1,145.0
1754586833,card2,148.0
1754586833,card3,150.0
1754586833,card4,153.0
1754586833,card5,141.0
1754586833,card6,147.0
1754586833,card7,144.0
1754586833,
1754586838,card0,153.0
1754586838,card1,146.0
1754586838,card2,148.0
1754586838,card3,151.0
1754586838,card4,152.0
1754586838,card5,140.0
1754586838,card6,147.0
1754586838,card7,145.0
1754586838,
1754586843,card0,166.0
1754586843,card1,158.0
1754586843,card2,160.0
1754586843,card3,162.0
1754586843,card4,164.0
1754586843,card5,153.0
1754586843,card6,159.0
1754586843,card7,157.0
1754586843,
1754586848,card0,185.0
1754586848,card1,146.0
1754586848,card2,148.0
1754586848,card3,150.0
1754586848,card4,153.0
1754586848,card5,141.0
1754586848,card6,147.0
1754586848,card7,144.0
1754586848,
1754586853,card0,185.0
1754586853,card1,146.0
1754586853,card2,148.0
1754586853,card3,150.0
1754586853,card4,153.0
1754586853,card5,141.0
1754586853,card6,147.0
1754586853,card7,145.0
1754586853,
1754586858,card0,186.0
1754586858,card1,146.0
1754586858,card2,148.0
1754586858,card3,150.0
1754586858,card4,152.0
1754586858,card5,141.0
1754586858,card6,147.0
1754586858,card7,145.0
1754586858,
1754586864,card0,186.0
1754586864,card1,145.0
1754586864,card2,148.0
1754586864,card3,151.0
1754586864,card4,153.0
