timestamp,device,power_watts,power_cap_watts
1754585903,card0,152.0
1754585903,card1,146.0
1754585903,card2,148.0
1754585903,card3,151.0
1754585903,card4,154.0
1754585903,card5,141.0
1754585903,card6,148.0
1754585903,card7,146.0
1754585903,
1754585908,card0,153.0
1754585908,card1,146.0
1754585908,card2,148.0
1754585908,card3,151.0
1754585908,card4,153.0
1754585908,card5,141.0
1754585908,card6,148.0
1754585908,card7,145.0
1754585908,
1754585913,card0,153.0
1754585913,card1,146.0
1754585913,card2,149.0
1754585913,card3,151.0
1754585913,card4,154.0
1754585913,card5,141.0
1754585913,card6,149.0
1754585913,card7,146.0
1754585913,
1754585918,card0,152.0
1754585918,card1,146.0
1754585918,card2,149.0
1754585918,card3,151.0
1754585918,card4,154.0
1754585918,card5,141.0
1754585918,card6,148.0
1754585918,card7,145.0
1754585918,
1754585923,card0,153.0
1754585923,card1,146.0
1754585923,card2,148.0
1754585923,card3,151.0
1754585923,card4,154.0
1754585923,card5,141.0
1754585923,card6,149.0
1754585923,card7,145.0
1754585923,
1754585928,card0,153.0
1754585928,card1,146.0
1754585928,card2,148.0
1754585928,card3,152.0
1754585928,card4,154.0
1754585928,card5,141.0
1754585928,card6,148.0
1754585928,card7,145.0
1754585928,
1754585933,card0,171.0
1754585933,card1,165.0
1754585933,card2,166.0
1754585933,card3,169.0
1754585933,card4,171.0
1754585933,card5,161.0
1754585933,card6,167.0
1754585933,card7,163.0
1754585933,
1754585938,card0,227.0
1754585938,card1,146.0
1754585938,card2,148.0
1754585938,card3,152.0
1754585938,card4,154.0
1754585938,card5,141.0
1754585938,card6,149.0
1754585938,card7,145.0
1754585938,
1754585944,card0,153.0
1754585944,card1,146.0
1754585944,card2,148.0
1754585944,card3,151.0
1754585944,card4,154.0
1754585944,card5,141.0
1754585944,card6,148.0
1754585944,card7,145.0
1754585944,
1754585949,card0,153.0
1754585949,card1,146.0
1754585949,card2,148.0
1754585949,card3,151.0
1754585949,card4,153.0
1754585949,card5,141.0
1754585949,card6,148.0
1754585949,card7,145.0
1754585949,
1754585954,card0,185.0
1754585954,card1,146.0
1754585954,card2,149.0
1754585954,card3,152.0
1754585954,card4,154.0
1754585954,card5,141.0
1754585954,card6,149.0
1754585954,card7,145.0
1754585954,
1754585959,card0,186.0
1754585959,card1,145.0
1754585959,card2,148.0
1754585959,card3,152.0
1754585959,card4,153.0
1754585959,card5,141.0
1754585959,card6,148.0
1754585959,card7,145.0
1754585959,
1754585964,card0,200.0
1754585964,card1,146.0
1754585964,card2,148.0
1754585964,card3,151.0
1754585964,card4,154.0
1754585964,card5,140.0
1754585964,card6,149.0
1754585964,card7,145.0
1754585964,
1754585969,card0,186.0
1754585969,card1,146.0
1754585969,card2,148.0
1754585969,card3,151.0
1754585969,card4,154.0
1754585969,card5,141.0
1754585969,card6,148.0
1754585969,card7,145.0
1754585969,
1754585974,card0,192.0
1754585974,card1,146.0
1754585974,card2,148.0
1754585974,card3,151.0
1754585974,card4,154.0
1754585974,card5,141.0
1754585974,card6,148.0
1754585974,card7,145.0
1754585974,
1754585979,card0,191.0
1754585979,card1,146.0
1754585979,card2,148.0
1754585979,card3,152.0
1754585979,card4,154.0
1754585979,card5,141.0
1754585979,card6,148.0
1754585979,card7,145.0
1754585979,
1754585985,card0,188.0
1754585985,card1,146.0
1754585985,card2,148.0
1754585985,card3,151.0
1754585985,card4,153.0
1754585985,card5,141.0
1754585985,card6,147.0
1754585985,card7,145.0
1754585985,
1754585990,card0,186.0
1754585990,card1,145.0
1754585990,card2,147.0
1754585990,card3,151.0
1754585990,card4,153.0
1754585990,card5,141.0
1754585990,card6,147.0
1754585990,card7,145.0
1754585990,
1754585995,card0,186.0
1754585995,card1,146.0
1754585995,card2,147.0
1754585995,card3,151.0
1754585995,card4,153.0
1754585995,card5,141.0
1754585995,card6,147.0
1754585995,card7,144.0
1754585995,
1754586000,card0,265.0
1754586000,card1,145.0
1754586000,card2,147.0
1754586000,card3,150.0
1754586000,card4,153.0
1754586000,card5,141.0
1754586000,card6,148.0
1754586000,card7,145.0
1754586000,
1754586005,card0,187.0
1754586005,card1,145.0
1754586005,card2,148.0
1754586005,card3,150.0
1754586005,card4,153.0
1754586005,card5,141.0
1754586005,card6,147.0
1754586005,card7,144.0
1754586005,
1754586010,card0,685.0
1754586010,card1,145.0
1754586010,card2,147.0
1754586010,card3,150.0
1754586010,card4,153.0
1754586010,card5,141.0
1754586010,card6,148.0
1754586010,card7,145.0
1754586010,
1754586015,card0,704.0
1754586015,card1,145.0
1754586015,card2,147.0
1754586015,card3,151.0
1754586015,card4,153.0
1754586015,card5,141.0
1754586015,card6,147.0
1754586015,card7,145.0
1754586015,
1754586020,card0,196.0
1754586020,card1,146.0
1754586020,card2,154.0
1754586020,card3,157.0
1754586020,card4,159.0
1754586020,card5,141.0
1754586020,card6,154.0
1754586020,card7,145.0
1754586020,
1754586025,card0,206.0
1754586025,card1,145.0
1754586025,card2,148.0
1754586025,card3,150.0
1754586025,card4,153.0
1754586025,card5,140.0
1754586025,card6,147.0
1754586025,card7,145.0
1754586025,
1754586031,card0,156.0
1754586031,card1,145.0
1754586031,card2,148.0
1754586031,card3,150.0
1754586031,card4,152.0
1754586031,card5,140.0
1754586031,card6,147.0
1754586031,card7,145.0
1754586031,
1754586036,card0,155.0
1754586036,card1,145.0
1754586036,card2,147.0
1754586036,card3,150.0
1754586036,card4,152.0
1754586036,card5,140.0
1754586036,card6,146.0
1754586036,card7,145.0
1754586036,
1754586041,card0,154.0
1754586041,card1,145.0
1754586041,card2,147.0
1754586041,card3,150.0
1754586041,card4,152.0
1754586041,card5,140.0
